0,0.0,0.0,0.16872427983539096,-0.07818930041152264,0.3004115226337449,-0.21810699588477367,0.4074074074074074,-0.345679012345679,0.5185185185185185,-0.42386831275720166,0.16872427983539096,-0.48148148148148145,0.21810699588477367,-0.6707818930041153,0.2345679012345679,-0.7983539094650206,0.23868312757201646,-0.9135802469135802,0.04526748971193416,-0.5061728395061729,0.04938271604938271,-0.7283950617283951,0.0411522633744856,-0.8724279835390947,0.02880658436213992,-1.0,-0.06995884773662552,-0.4773662551440329,-0.09876543209876543,-0.6831275720164609,-0.1111111111111111,-0.8148148148148148,-0.11934156378600823,-0.934156378600823,-0.18106995884773663,-0.411522633744856,-0.26337448559670784,-0.551440329218107,-0.30864197530864196,-0.6502057613168725,-0.345679012345679,-0.7489711934156379
0,0.0,0.0,0.1694214876033057,-0.0785123966942148,0.2975206611570248,-0.2148760330578512,0.4173553719008264,-0.3347107438016529,0.5289256198347108,-0.4214876033057851,0.1818181818181818,-0.4710743801652892,0.2396694214876033,-0.6652892561983471,0.268595041322314,-0.7933884297520661,0.2809917355371901,-0.9132231404958676,0.0578512396694214,-0.5,0.0702479338842975,-0.7231404958677686,0.0702479338842975,-0.8677685950413223,0.0661157024793388,-1.0,-0.0578512396694214,-0.4752066115702479,-0.0826446280991735,-0.6735537190082644,-0.0867768595041322,-0.8099173553719008,-0.0909090909090909,-0.9338842975206612,-0.1694214876033057,-0.4090909090909091,-0.2479338842975206,-0.5495867768595041,-0.2933884297520661,-0.6487603305785123,-0.3264462809917355,-0.7520661157024794
0,0.0,0.0,0.1721311475409836,-0.0778688524590164,0.3073770491803279,-0.2172131147540983,0.4221311475409836,-0.3401639344262295,0.5368852459016393,-0.4221311475409836,0.1926229508196721,-0.4713114754098361,0.25,-0.6639344262295082,0.2745901639344262,-0.7909836065573771,0.2868852459016393,-0.9057377049180328,0.0655737704918032,-0.5,0.0737704918032786,-0.7254098360655737,0.0737704918032786,-0.8688524590163934,0.0696721311475409,-1.0,-0.0532786885245901,-0.4754098360655737,-0.0778688524590164,-0.6762295081967213,-0.0860655737704918,-0.8114754098360656,-0.0860655737704918,-0.9344262295081968,-0.1680327868852459,-0.4098360655737705,-0.2418032786885245,-0.5491803278688525,-0.2868852459016393,-0.6516393442622951,-0.319672131147541,-0.7540983606557377
0,0.0,0.0,0.1714285714285714,-0.0816326530612244,0.3061224489795918,-0.2204081632653061,0.4244897959183673,-0.3387755102040816,0.5387755102040817,-0.4204081632653061,0.1918367346938775,-0.473469387755102,0.2489795918367346,-0.6653061224489796,0.273469387755102,-0.7918367346938775,0.2897959183673469,-0.9102040816326532,0.0653061224489796,-0.5020408163265306,0.073469387755102,-0.726530612244898,0.073469387755102,-0.8734693877551021,0.0693877551020408,-1.0,-0.0530612244897959,-0.4775510204081633,-0.073469387755102,-0.6775510204081633,-0.0775510204081632,-0.8163265306122449,-0.0816326530612244,-0.9387755102040816,-0.1673469387755102,-0.4122448979591837,-0.2408163265306122,-0.5551020408163265,-0.2857142857142857,-0.6571428571428571,-0.3224489795918367,-0.7551020408163265
0,0.0,0.0,0.1740890688259109,-0.0769230769230769,0.3076923076923077,-0.2186234817813765,0.4291497975708502,-0.3360323886639676,0.5384615384615384,-0.4170040485829959,0.194331983805668,-0.4736842105263157,0.2510121457489878,-0.6639676113360324,0.2753036437246963,-0.7935222672064778,0.2874493927125506,-0.9109311740890688,0.068825910931174,-0.5020242914979757,0.0769230769230769,-0.7246963562753036,0.0809716599190283,-0.8704453441295547,0.0728744939271255,-1.0,-0.048582995951417,-0.4777327935222672,-0.0728744939271255,-0.680161943319838,-0.0809716599190283,-0.8137651821862348,-0.0850202429149797,-0.9392712550607288,-0.1659919028340081,-0.4129554655870445,-0.2388663967611336,-0.5546558704453441,-0.2834008097165992,-0.6558704453441295,-0.3198380566801619,-0.7611336032388664
0,0.0,0.0,0.1726907630522088,-0.0803212851405622,0.3092369477911647,-0.2248995983935743,0.4257028112449799,-0.3413654618473896,0.5341365461847389,-0.4176706827309236,0.1887550200803212,-0.4738955823293173,0.2409638554216867,-0.6626506024096386,0.2650602409638554,-0.7911646586345381,0.2811244979919678,-0.9076305220883534,0.0642570281124498,-0.5020080321285141,0.0682730923694779,-0.7228915662650602,0.0682730923694779,-0.8714859437751004,0.0682730923694779,-1.0,-0.0562248995983935,-0.4738955823293173,-0.0843373493975903,-0.6746987951807228,-0.0923694779116465,-0.8112449799196787,-0.0963855421686747,-0.9357429718875502,-0.1686746987951807,-0.4096385542168674,-0.2409638554216867,-0.5502008032128514,-0.2891566265060241,-0.6546184738955824,-0.3253012048192771,-0.7550200803212851
0,0.0,0.0,0.1774193548387097,-0.0806451612903225,0.3104838709677419,-0.2217741935483871,0.4274193548387097,-0.3387096774193548,0.532258064516129,-0.4112903225806452,0.1854838709677419,-0.4717741935483871,0.2379032258064516,-0.6653225806451613,0.2620967741935484,-0.7903225806451613,0.2741935483870967,-0.907258064516129,0.0604838709677419,-0.5,0.0604838709677419,-0.7217741935483871,0.064516129032258,-0.8709677419354839,0.0604838709677419,-1.0,-0.0604838709677419,-0.4717741935483871,-0.0887096774193548,-0.6733870967741935,-0.1008064516129032,-0.8104838709677419,-0.1048387096774193,-0.935483870967742,-0.1774193548387097,-0.407258064516129,-0.25,-0.5483870967741935,-0.2983870967741935,-0.6491935483870968,-0.3346774193548387,-0.75
0,0.0,0.0,0.1774193548387097,-0.0766129032258064,0.314516129032258,-0.2177419354838709,0.4274193548387097,-0.3346774193548387,0.532258064516129,-0.4112903225806452,0.1854838709677419,-0.4717741935483871,0.2419354838709677,-0.6653225806451613,0.2620967741935484,-0.7903225806451613,0.2782258064516129,-0.907258064516129,0.0604838709677419,-0.5,0.064516129032258,-0.7258064516129032,0.064516129032258,-0.875,0.064516129032258,-1.0,-0.0604838709677419,-0.4758064516129032,-0.0846774193548387,-0.6814516129032258,-0.0927419354838709,-0.8185483870967742,-0.1008064516129032,-0.9435483870967742,-0.1774193548387097,-0.407258064516129,-0.2540322580645161,-0.5524193548387096,-0.3024193548387097,-0.6491935483870968,-0.3427419354838709,-0.75
0,0.0,0.0,0.1752988047808765,-0.0796812749003984,0.3147410358565737,-0.2151394422310757,0.4262948207171315,-0.3386454183266932,0.5298804780876494,-0.4183266932270916,0.1912350597609561,-0.4741035856573705,0.247011952191235,-0.6653386454183267,0.2709163346613545,-0.7888446215139442,0.2828685258964143,-0.904382470119522,0.0677290836653386,-0.50199203187251,0.0717131474103585,-0.7250996015936255,0.0756972111553784,-0.8725099601593626,0.0717131474103585,-1.0,-0.0517928286852589,-0.4741035856573705,-0.0717131474103585,-0.6812749003984063,-0.0796812749003984,-0.8207171314741036,-0.0876494023904382,-0.9442231075697212,-0.1633466135458167,-0.4103585657370518,-0.2430278884462151,-0.5537848605577689,-0.2908366533864542,-0.6533864541832669,-0.3306772908366533,-0.7569721115537849
0,0.0,0.0,0.1792828685258964,-0.0756972111553784,0.3187250996015936,-0.2111553784860557,0.4342629482071713,-0.3306772908366533,0.5378486055776892,-0.4143426294820717,0.199203187250996,-0.4701195219123506,0.2549800796812749,-0.6613545816733067,0.2828685258964143,-0.7888446215139442,0.298804780876494,-0.900398406374502,0.0756972111553784,-0.49800796812749,0.0836653386454183,-0.7211155378486056,0.0876494023904382,-0.8685258964143426,0.0876494023904382,-1.0,-0.0438247011952191,-0.4741035856573705,-0.0637450199203187,-0.6772908366533864,-0.0717131474103585,-0.8207171314741036,-0.0756972111553784,-0.9442231075697212,-0.1553784860557769,-0.4063745019920319,-0.2350597609561753,-0.549800796812749,-0.2828685258964143,-0.6533864541832669,-0.3147410358565737,-0.7569721115537849
